null,2024-04-21,2024-04-29,RESUELTO,2,17,19,consequat ut nulla sed accumsan
null,2024-04-20,2024-04-28,RESUELTO,2,15,4,at velit eu est congue elementum in hac habitasse platea dictumst morbi
null,2024-04-25,2024-04-28,ENPROCESO,3,62,23,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum
null,2024-04-16,2024-04-28,ABIERTO,1,85,8,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum
null,2024-04-25,2024-05-01,ENPROCESO,1,29,4,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
null,2024-04-07,2024-04-29,RESUELTO,1,37,11,ipsum dolor sit amet consectetuer adipiscing elit
null,2024-04-11,2024-04-29,RESUELTO,3,26,24,imperdiet sapien urna pretium nisl ut volutpat sapien
null,2024-04-26,2024-04-29,RESUELTO,2,60,17,magna at nunc commodo placerat praesent blandit
null,2024-04-18,2024-05-01,ENPROCESO,1,100,13,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
null,2024-04-20,2024-04-30,ABIERTO,1,93,18,varius integer ac leo pellentesque ultrices mattis
null,2024-04-06,2024-04-30,ABIERTO,1,77,4,in faucibus orci luctus et ultrices
null,2024-04-04,2024-04-30,ABIERTO,3,34,23,in hac habitasse platea dictumst
null,2024-04-15,2024-04-28,ABIERTO,2,23,12,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
null,2024-04-21,2024-05-01,ABIERTO,3,78,1,orci vehicula condimentum curabitur in libero
null,2024-04-13,2024-05-01,ABIERTO,1,3,3,non mi integer ac neque duis
null,2024-04-04,2024-04-29,ENPROCESO,3,41,25,nullam sit amet turpis elementum ligula vehicula consequat morbi
null,2024-04-22,2024-05-01,RESUELTO,3,80,24,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
